text,label,cleaned,vader_label,vader_score,finbert_label,finbert_confidence,finbert_score
Finnish publishing and printing group Ilkka-Yhtym+ñ will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers .,neutral,finnish publishing printing group ilkkayhtym introduced staff smoking ban beginning company three newspaper,negative,-0.5574,negative,0.5388196706771851,-0.5388196706771851
Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,neutral,finnish stockmann group mail order unit hobby hall launched trial marketing campaign russia,neutral,0.128,positive,0.5060427188873291,0.5060427188873291
"Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",neutral,alpina sport lebanon new hampshire usa based distributor eg alpina ski shoe ski exel ski pole start ski wax also peltonen crosscountry ski,neutral,0.0,neutral,0.9405760169029236,0.0
"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .",neutral,among scandinavian company present st petersburg also named swedish concern ncc implement project field asphalt production road housing construction project swedish krona,neutral,0.0,neutral,0.9428129196166992,0.0
An international conference call and audio webcast concerning the financial result January-March 2010 will begin at 14.00 EET .,neutral,international conference call audio webcast concerning financial result januarymarch begin eet,neutral,0.0,neutral,0.957237720489502,0.0
Atria said its offer would give the Swedish company continued ownership and control of its slaughtering and cutting operations .,neutral,atrium said offer would give swedish company continued ownership control slaughtering cutting operation,neutral,-0.128,neutral,0.7515593767166138,0.0
"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .",neutral,aug curbed delivered newstex latest racked covering shopping retail sidewalk,neutral,0.0,neutral,0.930452287197113,0.0
Bertrand Sciard has been the vice chairman of the board of directors of Aldata Solution since April 2007 .,neutral,bertrand sciard vice chairman board director aldata solution since april,positive,0.3182,neutral,0.9493131041526794,0.0
Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .,neutral,bovine slaughtering cutting kuopio facility transferred kauhajoki slaughterhouse,neutral,-0.128,neutral,0.9427129626274109,0.0
"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",neutral,huhtamaki rigid plastic consumer good operation mainly europe separated new reporting segment january,neutral,-0.128,neutral,0.9508117437362671,0.0
Kesko has previously published a stock exchange release concerning the deal on 7 February 2007 .,neutral,kesko previously published stock exchange release concerning deal february,neutral,0.0,neutral,0.9530544281005859,0.0
Less than ten people will face pension agreements .,neutral,less ten people face pension agreement,positive,0.2732,negative,0.760617196559906,-0.760617196559906
Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman .,neutral,mr kari stadigh carry chairman board mr matti arteva vicechairman,neutral,0.0,neutral,0.9549646377563477,0.0
"Neste Oil s refineries have a combined crude oil refining capacity of approximately 260,000 barrels a day .",neutral,neste oil refinery combined crude oil refining capacity approximately barrel day,negative,-0.5719,neutral,0.9080273509025574,0.0
"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .",neutral,new chairman board director mr chaim katzman give presentation answer question,neutral,0.0,neutral,0.9489633440971375,0.0
Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,neutral,panostaja oyj board also decided organisational meeting held upon completion agm implement agm decision concerning board member fee paid share way share transferred quarterly basis date following publication quarterlyannual report,positive,0.5267,neutral,0.9405937194824219,0.0
Rapala Fishing Frenzy 2009 .,neutral,rapala fishing frenzy,negative,-0.3182,neutral,0.920353889465332,0.0
Residents access to the block is planned to be from Aleksandri Street .,neutral,resident access block planned aleksandri street,negative,-0.4404,neutral,0.9244635105133057,0.0
Sanoma announced the Stock Option Scheme 2008 on 19 December 2008 .,neutral,sanoma announced stock option scheme december,neutral,0.0,neutral,0.9257891774177551,0.0
Short-term licenses for the games cost as little as $ 3 while purchasing a game outright can cost as much as $ 10 or $ 15 .,neutral,shortterm license game cost little purchasing game outright cost much,neutral,0.0,neutral,0.897667646408081,0.0
The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments .,neutral,adjustment concern staff specialty paper fiber composite segment,neutral,0.0,negative,0.9527315497398376,-0.9527315497398376
The appointments will be in force until the new CEO has been appointed .,neutral,appointment force new ceo appointed,neutral,0.0,neutral,0.9146565794944763,0.0
"The authorisation is in force until the end of the next Annual General Meeting and repeals the authorisation to acquire own shares given by the General Meeting held on April 4 , 2007 .",neutral,authorisation force end next annual general meeting repeal authorisation acquire share given general meeting held april,positive,0.296,neutral,0.6231338381767273,0.0
"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .",neutral,business gross written premium eur net combined ratio staff total office uk germany benelux,negative,-0.4767,neutral,0.9195833802223206,0.0
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .",neutral,chilled meat product category led meat fish poultry market finland accounting share,positive,0.296,neutral,0.6493813395500183,0.0
"The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara .",neutral,company continuous need alloy nickel ferrochrome molybdenum manganese production said talvivaara,neutral,0.0,neutral,0.826698899269104,0.0
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",neutral,contract also includes cutting edging wagon part ruukki steel service centre seinajoki raahe southwestern finland delivered vr welding assembly,neutral,-0.128,neutral,0.8380419611930847,0.0
"The copying , republication or redistribution of AFX News Content , inculding by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",neutral,copying republication redistribution afx news content inculding framing similar mean expressly prohibited without prior written consent afx news,positive,0.2263,neutral,0.8844864368438721,0.0
"The cosmetics collection includes an eye shadow , face powder , lip gloss , mascara and accessories .",neutral,cosmetic collection includes eye shadow face powder lip gloss mascara accessory,neutral,0.0,neutral,0.9424015879631042,0.0
"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .",neutral,e smartphone available r per handset across india nokia india vicepresident managing director shivakumar told reporter,neutral,0.0,positive,0.5676872134208679,0.5676872134208679
The exercise originated in Finland in the early 1930s as a training method for cross-country skiers .,neutral,exercise originated finland early training method crosscountry skier,neutral,0.0,neutral,0.9177398085594177,0.0
"The first phase of the logistics complex envisages the completion of some 70,000 sq m of logistics premises and the gatehouse building in November 2008 .",neutral,first phase logistics complex envisages completion sq logistics premise gatehouse building november,neutral,0.0,neutral,0.7977615594863892,0.0
"The gross area of eight houses will be 12,167 m2 .",neutral,gross area eight house,negative,-0.4767,neutral,0.9470005035400391,0.0
